"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
6.977691792E1,-1.800537109E0,2.865600586E1,4.916839600E1
6.982708881E1,-1.809692383E0,2.835845947E1,4.916839600E1
6.992697285E1,2.395629883E-1,2.604980469E1,5.064392090E1
7.002685688E1,-1.815795898E-1,2.707672119E1,5.019989014E1
7.007721088E1,3.005981445E-1,2.798309326E1,5.094299316E1
7.017703388E1,2.807617188E-1,2.738800049E1,5.138702393E1
7.027682636E1,7.369995117E-1,2.725067139E1,4.975280762E1
7.032678364E1,6.729125977E-1,2.547149658E1,5.182952881E1
7.042675922E1,3.387451172E0,2.481536865E1,5.241546631E1
7.052694843E1,-5.493164062E-1,2.528533936E1,5.213165283E1
7.057672260E1,-6.774902344E-1,2.587280273E1,5.079498291E1
7.067669819E1,-3.097534180E-1,2.781219482E1,4.975585938E1
7.077670429E1,-1.385498047E0,2.748260498E1,4.975891113E1
7.082666157E1,-1.554870605E0,2.703552246E1,5.139160156E1
7.092663715E1,-6.591796875E-1,2.646942139E1,5.109100342E1
7.102661274E1,-2.410888672E-1,2.529296875E1,5.064392090E1
7.107663105E1,2.487182617E-1,2.634735107E1,5.064392090E1
7.117657612E1,8.712768555E-1,2.666320801E1,4.915771484E1
7.127655170E1,5.966186523E-1,2.769317627E1,5.019989014E1
7.132660053E1,-6.805419922E-1,2.587432861E1,5.228118896E1
7.142651508E1,3.631591797E-1,2.516479492E1,5.079040527E1
7.152649067E1,-2.677917480E0,2.521820068E1,5.139160156E1
7.157669208E1,1.358032227E-1,2.753143311E1,5.005187988E1
7.167648457E1,-1.200866699E0,2.837829590E1,4.916687012E1
7.177642963E1,-1.492309570E0,2.896728516E1,5.094909668E1
7.182641743E1,-1.203918457E0,2.837982178E1,5.020599365E1
7.192666767E1,-7.843017578E-1,2.735443115E1,5.139007568E1
7.202636860E1,-1.229858398E0,2.763671875E1,5.065155029E1
7.207635639E1,-1.815795898E-1,2.707672119E1,5.019989014E1
7.217633198E1,3.036499023E-1,2.798156738E1,4.990234375E1
7.227661274E1,-1.724243164E-1,2.737274170E1,5.019989014E1
7.232632587E1,-7.019042969E-1,2.513122559E1,5.108947754E1
7.242630146E1,-7.919311523E-1,2.705841064E1,5.094451904E1
7.252627705E1,-2.304077148E0,2.730712891E1,5.094909668E1
7.257623432E1,-3.112792969E-1,2.781372070E1,5.049896240E1
7.267620991E1,-2.699279785E0,2.907409668E1,4.902038574E1
7.277621601E1,-2.845764160E0,2.921600342E1,4.813079834E1
7.282617329E1,-2.261352539E0,2.864532471E1,5.095214844E1
7.292614887E1,-5.294799805E-1,3.047790527E1,5.050506592E1
7.302612446E1,-1.493835449E0,2.896728516E1,5.139465332E1
7.307617329E1,-5.905151367E-1,2.854614258E1,5.005493164E1
7.317608784E1,9.307861328E-1,2.844390869E1,4.841613770E1
7.327606342E1,5.294799805E-1,3.021240234E1,4.931335449E1
7.332635639E1,1.712036133E0,2.936096191E1,5.064697266E1
7.342605732E1,2.719116211E0,2.746276855E1,5.019226074E1
7.352599542E1,1.539611816E0,2.861328125E1,5.049591064E1
7.357598322E1,2.105712891E0,2.744598389E1,5.167999268E1
7.367632501E1,2.125549316E0,2.803802490E1,5.064239502E1
7.377593439E1,4.275512695E0,2.855072021E1,4.989471436E1
7.382595270E1,5.438232422E0,2.695465088E1,5.048370361E1
7.392592828E1,8.644104004E0,2.750244141E1,5.225982666E1
7.402620904E1,7.957458496E0,2.495574951E1,5.062255859E1
7.407589166E1,8.749389648E0,2.602233887E1,5.210876465E1
7.417583673E1,1.065826416E1,2.385253906E1,5.105743408E1
7.427581232E1,1.086273193E1,2.534027100E1,4.883270264E1
7.432580011E1,1.226043701E1,2.612304688E1,4.764099121E1
7.442577570E1,1.615753174E1,2.446594238E1,4.837036133E1
7.452575128E1,1.444854736E1,2.337341309E1,4.837188721E1
7.457573907E1,1.802520752E1,2.095947266E1,4.642791748E1
7.467571466E1,1.803588867E1,2.140808105E1,4.821166992E1
7.477572076E1,1.766662598E1,1.931610107E1,4.746551514E1
7.482570856E1,1.994476318E1,1.923828125E1,4.760894775E1
7.492568414E1,2.001495361E1,1.671752930E1,4.790039062E1
7.502562921E1,2.084045410E1,1.882476807E1,4.849548340E1
7.507598322E1,2.063751221E1,1.718292236E1,4.760131836E1
7.517565363E1,1.957244873E1,1.714935303E1,4.760437012E1
7.527556818E1,2.241516113E1,1.146087646E1,5.397949219E1
7.532558649E1,2.502746582E1,1.228485107E1,5.337829590E1
7.542589777E1,2.083892822E1,1.422729492E1,5.131225586E1
7.552550714E1,2.243499756E1,1.205444336E1,5.293731689E1
