Time measurement,Displacement,Primary force measurement
(s),(mm),(N)
"75.22000","250.65019","474.22977"
"75.24000","250.71698","474.22028"
"75.26000","250.78374","474.38577"
"75.28000","250.85020","474.29190"
"75.30000","250.91699","474.35364"
"75.32000","250.98381","474.37354"
"75.34000","251.05026","474.26593"
"75.36000","251.11696","474.38507"
"75.38000","251.18378","474.28979"
"75.40000","251.25029","474.36246"
"75.42000","251.31694","474.51038"
"75.44000","251.38376","474.74927"
"75.46000","251.45033","474.77750"
"75.48000","251.51688","474.60590"
"75.50000","251.58376","474.71622"
"75.52000","251.65039","475.01785"
"75.54000","251.71692","474.86996"
"75.56000","251.78372","474.82489"
"75.58000","251.85043","474.78928"
"75.60000","251.91695","474.88046"
"75.62000","251.98367","474.95920"
"75.64000","252.05046","475.03448"
"75.66000","252.11688","475.02527"
"75.68000","252.18359","474.75229"
"75.70000","252.25043","474.94037"
"75.72000","252.31699","475.12027"
"75.74000","252.38356","475.30563"
"75.76000","252.45044","475.36633"
"75.78000","252.51704","475.42398"
"75.80000","252.58359","475.27292"
"75.82000","252.65041","475.43204"
"75.84000","252.71707","475.34836"
"75.86000","252.78354","475.27197"
"75.88000","252.85036","475.32822"
"75.90000","252.91708","475.40601"
"75.92000","252.98357","475.38705"
"75.94000","253.05026","475.37842"
"75.96000","253.11708","475.56064"
"75.98000","253.18358","475.41730"
"76.00000","253.25024","475.40408"
"76.02000","253.31712","475.73700"
"76.04000","253.38370","475.71533"
"76.06000","253.45024","475.73401"
"76.08000","253.51709","475.79257"
"76.10000","253.58369","475.91171"
"76.12000","253.65019","475.77075"
"76.14000","253.71704","476.01550"
"76.16000","253.78377","476.15622"
"76.18000","253.85022","476.10794"
"76.20000","253.91698","476.00027"
"76.22000","253.98376","476.08359"
"76.24000","254.05026","475.83078"
"76.26000","254.11699","475.85330"
"76.28000","254.18379","476.25143"
"76.30000","254.25032","476.31882"
"76.32000","254.31693","476.37881"
"76.34000","254.38377","476.60709"
"76.36000","254.45035","476.29605"
"76.38000","254.51688","476.46997"
"76.40000","254.58371","476.39081"
"76.42000","254.65036","476.42645"
"76.44000","254.71687","476.45486"
"76.46000","254.78372","476.51440"
"76.48000","254.85045","476.64520"
"76.50000","254.91690","476.61542"
"76.52000","254.98363","476.68045"
"76.54000","255.05042","476.76559"
"76.56000","255.11694","476.64096"
"76.58000","255.18358","476.85773"
"76.60000","255.25043","477.17258"
"76.62000","255.31697","477.09012"
"76.64000","255.38358","476.98965"
"76.66000","255.45045","477.16986"
"76.68000","255.51706","477.13486"
"76.70000","255.58356","476.89038"
"76.72000","255.65038","477.03372"
"76.74000","255.71707","477.17105"
"76.76000","255.78355","477.22375"
"76.78000","255.85037","477.29559"
"76.80000","255.91713","477.53149"
"76.82000","255.98360","477.37985"
"76.84000","256.05029","477.31827"
"76.86000","256.11710","477.45099"
"76.88000","256.18359","477.45627"
"76.90000","256.25024","477.33102"
"76.92000","256.31711","477.31683"
"76.94000","256.38370","477.54477"
"76.96000","256.45023","477.47098"
"76.98000","256.51712","477.51459"
"77.00000","256.58368","477.77603"
"77.02000","256.65024","477.57211"
"77.04000","256.71704","477.63531"
"77.06000","256.78375","477.77118"
"77.08000","256.85022","477.88849"
"77.10000","256.91702","477.79178"
"77.12000","256.98380","478.05765"
"77.14000","257.05026","478.17407"
"77.16000","257.11694","477.99939"
"77.18000","257.18375","477.82068"
"77.20000","257.25024","477.87683"
"77.22000","257.31693","477.96579"
"77.24000","257.38379","477.96909"
"77.26000","257.45038","477.94656"
"77.28000","257.51688","478.12485"
"77.30000","257.58377","478.10547"
"77.32000","257.65039","477.99396"
"77.34000","257.71689","478.11926"
"77.36000","257.78366","478.25879"
"77.38000","257.85040","478.27872"
"77.40000","257.91687","478.39804"
"77.42000","257.98364","478.42395"
"77.44000","258.05045","478.60956"
"77.46000","258.11694","478.69537"
"77.48000","258.18359","478.53113"
"77.50000","258.25046","478.49734"
"77.52000","258.31696","478.62009"
"77.54000","258.38361","478.67526"
"77.56000","258.45041","478.73248"
"77.58000","258.51703","478.71490"
"77.60000","258.58353","478.87451"
"77.62000","258.65039","478.78702"
"77.64000","258.71707","478.87930"
"77.66000","258.78357","478.92383"
"77.68000","258.85034","479.03104"
"77.70000","258.91711","478.91357"
"77.72000","258.98361","478.78427"
"77.74000","259.05035","479.11984"
"77.76000","259.11710","479.45786"
"77.78000","259.18362","479.41422"
"77.80000","259.25021","479.29660"
"77.82000","259.31708","479.39606"
"77.84000","259.38361","479.48630"
"77.86000","259.45020","479.36612"
"77.88000","259.51706","479.36774"
"77.90000","259.58371","479.38748"
"77.92000","259.65024","479.15439"
"77.94000","259.71707","479.29288"
"77.96000","259.78375","479.33630"
"77.98000","259.85019","479.42987"
"78.00000","259.91699","479.78397"
"78.02000","259.98376","479.86862"
"78.04000","260.05026","479.73184"
"78.06000","260.11697","479.71118"
"78.08000","260.18381","479.77151"
"78.10000","260.25034","479.68454"
"78.12000","260.31689","479.68448"
"78.14000","260.38376","479.95532"
"78.16000","260.45035","480.01651"
"78.18000","260.51691","479.87326"
"78.20000","260.58374","479.87494"
"78.22000","260.65042","480.08813"
"78.24000","260.71689","480.17166"
"78.26000","260.78369","480.03671"
"78.28000","260.85040","480.06088"
"78.30000","260.91690","480.18829"
"78.32000","260.98364","480.19601"
"78.34000","261.05045","480.13837"
"78.36000","261.11691","479.89163"
"78.38000","261.18362","480.04474"
"78.40000","261.25043","480.45068"
"78.42000","261.31702","480.46176"
"78.44000","261.38358","480.26285"
"78.46000","261.45044","480.49112"
"78.48000","261.51703","480.60645"
"78.50000","261.58353","480.30447"
"78.52000","261.65039","480.36002"
"78.54000","261.71707","480.44800"
"78.56000","261.78360","480.64194"
"78.58000","261.85037","480.80621"
"78.60000","261.91714","480.94629"
"78.62000","261.98358","480.97296"
"78.64000","262.05029","480.84152"
"78.66000","262.11710","480.89731"
"78.68000","262.18362","481.00110"
"78.70000","262.25027","481.01904"
"78.72000","262.31711","481.07474"
"78.74000","262.38364","480.98764"
"78.76000","262.45023","481.10327"
"78.78000","262.51706","481.28409"
"78.80000","262.58374","481.10703"
"78.82000","262.65021","481.19122"
"78.84000","262.71704","481.21341"
"78.86000","262.78375","481.23413"
"78.88000","262.85025","481.26382"
"78.90000","262.91699","481.47153"
"78.92000","262.98376","481.41516"
"78.94000","263.05023","481.30984"
"78.96000","263.11694","481.48132"
"78.98000","263.18381","481.63919"
"79.00000","263.25034","481.61530"
"79.02000","263.31693","481.47897"
"79.04000","263.38376","481.51599"
"79.06000","263.45032","481.63348"
"79.08000","263.51685","481.63907"
"79.10000","263.58368","481.83496"
"79.12000","263.65036","481.84656"
"79.14000","263.71689","481.78012"
"79.16000","263.78369","481.83786"
"79.18000","263.85046","482.04245"
"79.20000","263.91693","482.34943"
"79.22000","263.98367","482.44128"
"79.24000","264.05045","482.36078"
"79.26000","264.11691","481.95767"
"79.28000","264.18359","482.06900"
"79.30000","264.25040","482.00522"
"79.32000","264.31696","482.05078"
"79.34000","264.38358","482.09485"
"79.36000","264.45044","482.29358"
"79.38000","264.51700","482.45328"
"79.40000","264.58356","482.52948"
"79.42000","264.65039","482.57629"
"79.44000","264.71710","482.49396"
"79.46000","264.78357","482.30371"
"79.48000","264.85037","482.36005"
"79.50000","264.91711","482.65573"
"79.52000","264.98358","482.98538"
"79.54000","265.05029","483.03391"
"79.56000","265.11707","482.80511"
"79.58000","265.18356","482.87753"
"79.60000","265.25024","483.09299"
"79.62000","265.31711","483.14682"
"79.64000","265.38370","483.06644"
"79.66000","265.45026","483.13901"
"79.68000","265.51709","483.23795"
"79.70000","265.58371","483.31525"
"79.72000","265.65021","483.30789"
"79.74000","265.71704","483.19330"
"79.76000","265.78372","483.28131"
"79.78000","265.85022","483.04108"
"79.80000","265.91699","483.11316"
"79.82000","265.98376","483.26874"
"79.84000","266.05029","483.47452"
"79.86000","266.11697","483.49100"
"79.88000","266.18381","483.51007"
"79.90000","266.25034","483.60876"
"79.92000","266.31693","483.78391"
"79.94000","266.38379","484.03363"
"79.96000","266.45038","483.87909"
"79.98000","266.51691","483.79517"
"80.00000","266.58374","483.72256"
"80.02000","266.65039","483.69864"
"80.04000","266.71686","483.73056"
"80.06000","266.78372","483.99396"
"80.08000","266.85043","484.11017"
"80.10000","266.91690","484.20667"
"80.12000","266.98364","484.43991"
"80.14000","267.05045","484.58545"
"80.16000","267.11694","484.40375"
"80.18000","267.18362","484.35934"
"80.20000","267.25049","484.40778"
"80.22000","267.31699","484.57797"
"80.24000","267.38358","484.64877"
"80.26000","267.45044","484.73026"
"80.28000","267.51703","484.75458"
"80.30000","267.58356","484.81686"
"80.32000","267.65036","484.88843"
"80.34000","267.71704","484.83658"
"80.36000","267.78351","484.70874"
"80.38000","267.85034","484.88324"
"80.40000","267.91708","484.88577"
"80.42000","267.98358","484.87973"
"80.44000","268.05032","484.86288"
"80.46000","268.11710","484.93106"
"80.48000","268.18359","485.11624"
"80.50000","268.25024","485.29199"
"80.52000","268.31711","485.29681"
"80.54000","268.38367","485.18033"
"80.56000","268.45020","485.33780"
"80.58000","268.51709","485.45413"
"80.60000","268.58371","485.64911"
"80.62000","268.65024","485.56229"
"80.64000","268.71704","485.58572"
"80.66000","268.78381","485.47372"
"80.68000","268.85025","485.44058"
"80.70000","268.91699","485.70847"
"80.72000","268.98380","485.78467"
"80.74000","269.05023","485.74625"
"80.76000","269.11694","485.78247"
"80.78000","269.18375","485.83313"
"80.80000","269.25027","485.70285"
"80.82000","269.31696","485.68906"
"80.84000","269.38379","486.02078"
"80.86000","269.45035","486.21194"
"80.88000","269.51688","486.14368"
"80.90000","269.58377","486.13715"
"80.92000","269.65039","486.04388"
"80.94000","269.71689","485.80655"
"80.96000","269.78366","485.96835"
"80.98000","269.85043","486.13153"
"81.00000","269.91690","486.34964"
"81.02000","269.98364","486.47211"
"81.04000","270.05042","486.33377"
"81.06000","270.11688","486.22290"
"81.08000","270.18362","486.36197"
"81.10000","270.25046","486.61969"
"81.12000","270.31699","486.64273"
"81.14000","270.38361","486.54700"
"81.16000","270.45041","486.56427"
"81.18000","270.51700","486.48334"
"81.20000","270.58350","486.46838"
"81.22000","270.65039","486.77271"
"81.24000","270.71701","486.93497"
"81.26000","270.78354","487.11478"
"81.28000","270.85037","487.04642"
"81.30000","270.91711","487.19473"
"81.32000","270.98361","487.05920"
"81.34000","271.05029","486.88144"
"81.36000","271.11716","487.07748"
"81.38000","271.18365","487.01651"
"81.40000","271.25027","487.26840"
"81.42000","271.31714","487.44269"
"81.44000","271.38367","487.51590"
"81.46000","271.45023","487.58356"
"81.48000","271.51709","487.63361"
"81.50000","271.58371","487.87949"
"81.52000","271.65024","487.66794"
"81.54000","271.71707","487.68222"
"81.56000","271.78378","487.91492"
"81.58000","271.85022","487.80292"
"81.60000","271.91702","487.80103"
"81.62000","271.98376","487.92273"
"81.64000","272.05026","488.03784"
"81.66000","272.11691","488.06100"
"81.68000","272.18375","488.27231"
"81.70000","272.25027","488.19208"
"81.72000","272.31689","488.10876"
"81.74000","272.38379","488.09079"
"81.76000","272.45038","488.28384"
"81.78000","272.51691","488.15854"
"81.80000","272.58374","488.27029"
"81.82000","272.65039","488.44977"
"81.84000","272.71689","488.55814"
"81.86000","272.78369","488.52274"
"81.88000","272.85043","488.46198"
"81.90000","272.91690","488.66086"
"81.92000","272.98367","488.70746"
"81.94000","273.05042","488.87314"
"81.96000","273.11694","488.81305"
"81.98000","273.18359","488.80753"
"82.00000","273.25043","488.99850"
"82.02000","273.31699","489.14444"
"82.04000","273.38358","488.74081"
"82.06000","273.45047","488.79880"
"82.08000","273.51706","489.07224"
"82.10000","273.58356","489.24661"
"82.12000","273.65039","489.35129"
"82.14000","273.71704","489.29840"
"82.16000","273.78354","489.29160"
"82.18000","273.85031","489.35519"
"82.20000","273.91708","489.57089"
"82.22000","273.98355","489.48526"
"82.24000","274.05029","489.41006"
"82.26000","274.11713","489.52396"
"82.28000","274.18362","489.52322"
"82.30000","274.25027","489.45560"
"82.32000","274.31711","489.60028"
"82.34000","274.38367","489.57816"
"82.36000","274.45026","489.93909"
"82.38000","274.51712","490.11703"
"82.40000","274.58377","490.05783"
"82.42000","274.65024","490.17081"
"82.44000","274.71707","490.14590"
"82.46000","274.78372","490.21909"
"82.48000","274.85019","490.42477"
"82.50000","274.91696","490.27274"
"82.52000","274.98376","490.30032"
"82.54000","275.05026","490.25360"
"82.56000","275.11694","490.50455"
"82.58000","275.18378","490.67358"
"82.60000","275.25027","490.45551"
"82.62000","275.31693","490.33765"
"82.64000","275.38376","490.54950"
"82.66000","275.45035","490.74683"
"82.68000","275.51688","491.05460"
"82.70000","275.58374","491.15396"
"82.72000","275.65039","491.15280"
"82.74000","275.71689","490.99545"
"82.76000","275.78372","490.89532"
"82.78000","275.85043","490.85947"
"82.80000","275.91690","490.96262"
"82.82000","275.98367","491.04990"
"82.84000","276.05045","491.17886"
"82.86000","276.11691","491.37430"
"82.88000","276.18356","491.51993"
"82.90000","276.25043","491.60748"
"82.92000","276.31696","491.59039"
"82.94000","276.38354","491.64734"
"82.96000","276.45044","491.70135"
"82.98000","276.51703","491.76184"
"83.00000","276.58356","491.82111"
"83.02000","276.65042","491.79312"
"83.04000","276.71710","491.80145"
"83.06000","276.78360","491.80850"
"83.08000","276.85034","491.83554"
"83.10000","276.91711","491.83667"
"83.12000","276.98355","492.03186"
"83.14000","277.05032","492.22913"
"83.16000","277.11710","492.07141"
"83.18000","277.18362","492.15445"
"83.20000","277.25031","492.17673"
"83.22000","277.31711","492.40390"
"83.24000","277.38364","492.49719"
"83.26000","277.45023","492.70004"
"83.28000","277.51709","492.57361"
"83.30000","277.58371","492.30475"
"83.32000","277.65021","492.37720"
"83.34000","277.71704","492.69287"
"83.36000","277.78372","493.05850"
"83.38000","277.85025","493.24707"
"83.40000","277.91699","493.19611"
"83.42000","277.98380","493.00394"
"83.44000","278.05023","492.96887"
"83.46000","278.11697","493.10712"
"83.48000","278.18378","493.10452"
"83.50000","278.25034","493.23392"
"83.52000","278.31693","493.12079"
"83.54000","278.38376","493.16995"
"83.56000","278.45032","493.28638"
"83.58000","278.51682","493.28934"
"83.60000","278.58371","493.52344"
"83.62000","278.65036","493.59622"
"83.64000","278.71686","493.82135"
"83.66000","278.78369","493.69055"
"83.68000","278.85043","493.80103"
"83.70000","278.91693","493.91092"
"83.72000","278.98364","493.91711"
"83.74000","279.05045","493.78900"
"83.76000","279.11694","493.92319"
"83.78000","279.18359","493.96646"
