Time measurement,Displacement,Primary force measurement,Strain 1
(s),(mm),(N),(%)
"9.24000","1.53487","785.35870","1.5366"
"9.26000","1.53822","785.77502","1.5396"
"9.28000","1.54154","786.24646","1.5427"
"9.30000","1.54482","786.64813","1.5458"
"9.32000","1.54817","787.17554","1.5490"
"9.34000","1.55152","787.79645","1.5520"
"9.36000","1.55483","787.96063","1.5552"
"9.38000","1.55818","788.41119","1.5584"
"9.40000","1.56153","788.90985","1.5613"
"9.42000","1.56486","789.14825","1.5643"
"9.44000","1.56822","789.60297","1.5675"
"9.46000","1.57156","790.08936","1.5706"
"9.48000","1.57486","790.41162","1.5737"
"9.50000","1.57820","790.81964","1.5767"
"9.52000","1.58150","791.34106","1.5798"
"9.54000","1.58481","791.62689","1.5830"
"9.56000","1.58818","792.39746","1.5861"
"9.58000","1.59150","793.04529","1.5891"
"9.60000","1.59482","793.40137","1.5921"
"9.62000","1.59818","793.68970","1.5952"
"9.64000","1.60151","794.06311","1.5985"
"9.66000","1.60484","794.53027","1.6016"
"9.68000","1.60820","795.20233","1.6048"
"9.70000","1.61154","795.60791","1.6079"
"9.72000","1.61487","796.00330","1.6109"
"9.74000","1.61826","796.47375","1.6140"
"9.76000","1.62157","796.74719","1.6171"
"9.78000","1.62484","797.26996","1.6202"
"9.80000","1.62815","797.68787","1.6234"
"9.82000","1.63146","798.08105","1.6265"
"9.84000","1.63477","798.71332","1.6296"
"9.86000","1.63814","799.03827","1.6327"
"9.88000","1.64153","799.30090","1.6359"
"9.90000","1.64487","799.79413","1.6390"
"9.92000","1.64823","800.35187","1.6421"
"9.94000","1.65159","800.76782","1.6452"
"9.96000","1.65489","801.14081","1.6484"
"9.98000","1.65822","801.35559","1.6516"
"10.00000","1.66158","801.99475","1.6547"
"10.02000","1.66489","802.50250","1.6578"
"10.04000","1.66820","802.82318","1.6609"
"10.06000","1.67155","803.13000","1.6640"
"10.08000","1.67486","803.76025","1.6670"
"10.10000","1.67816","804.29425","1.6703"
"10.12000","1.68152","804.61029","1.6735"
"10.14000","1.68483","805.04541","1.6766"
"10.16000","1.68811","805.56006","1.6797"
"10.18000","1.69148","805.91785","1.6828"
"10.20000","1.69485","806.48309","1.6860"
"10.22000","1.69819","807.01465","1.6890"
"10.24000","1.70156","807.30219","1.6920"
"10.26000","1.70490","807.53101","1.6953"
"10.28000","1.70819","808.11462","1.6984"
"10.30000","1.71153","808.67725","1.7014"
"10.32000","1.71486","809.10687","1.7047"
"10.34000","1.71815","809.40326","1.7078"
"10.36000","1.72151","809.73749","1.7108"
"10.38000","1.72487","810.15472","1.7140"
"10.40000","1.72817","810.49658","1.7173"
"10.42000","1.73151","810.95294","1.7204"
"10.44000","1.73486","811.50214","1.7235"
"10.46000","1.73816","811.86389","1.7267"
"10.48000","1.74151","812.10797","1.7298"
"10.50000","1.74485","812.63306","1.7329"
"10.52000","1.74818","813.16492","1.7361"
"10.54000","1.75156","813.75085","1.7391"
"10.56000","1.75488","814.03870","1.7422"
"10.58000","1.75818","814.28339","1.7453"
"10.60000","1.76152","814.56213","1.7484"
"10.62000","1.76483","815.15143","1.7515"
"10.64000","1.76814","815.72839","1.7547"
"10.66000","1.77151","816.37616","1.7579"
"10.68000","1.77485","816.88196","1.7610"
"10.70000","1.77817","817.11591","1.7641"
"10.72000","1.78153","817.38696","1.7673"
"10.74000","1.78486","817.87885","1.7704"
"10.76000","1.78819","818.20795","1.7735"
"10.78000","1.79155","818.75848","1.7767"
"10.80000","1.79487","819.08710","1.7798"
"10.82000","1.79819","819.52411","1.7828"
"10.84000","1.80156","820.15625","1.7860"
"10.86000","1.80487","820.71191","1.7891"
"10.88000","1.80816","820.81091","1.7921"
"10.90000","1.81150","821.05054","1.7953"
"10.92000","1.81483","821.47552","1.7985"
"10.94000","1.81814","822.16095","1.8015"
"10.96000","1.82149","822.62811","1.8048"
"10.98000","1.82484","823.09955","1.8080"
"11.00000","1.82817","823.64551","1.8111"
"11.02000","1.83153","823.82971","1.8142"
"11.04000","1.83489","824.10693","1.8172"
"11.06000","1.83821","824.44104","1.8202"
"11.08000","1.84154","824.80255","1.8233"
"11.10000","1.84488","825.38165","1.8264"
"11.12000","1.84817","825.89172","1.8294"
"11.14000","1.85148","826.09216","1.8326"
"11.16000","1.85485","826.66919","1.8358"
"11.18000","1.85817","826.93109","1.8389"
"11.20000","1.86148","827.27789","1.8420"
"11.22000","1.86487","827.84369","1.8450"
"11.24000","1.86821","828.34259","1.8482"
"11.26000","1.87152","828.52875","1.8514"
"11.28000","1.87490","828.87012","1.8546"
"11.30000","1.87823","829.34247","1.8576"
"11.32000","1.88153","829.57892","1.8607"
"11.34000","1.88490","829.96320","1.8639"
"11.36000","1.88824","830.57294","1.8670"
"11.38000","1.89153","830.99927","1.8701"
"11.40000","1.89487","831.47528","1.8733"
"11.42000","1.89818","831.79279","1.8765"
"11.44000","1.90144","832.18823","1.8795"
"11.46000","1.90478","832.64423","1.8827"
"11.48000","1.90813","833.12018","1.8859"
"11.50000","1.91145","833.31012","1.8890"
"11.52000","1.91483","833.76282","1.8921"
"11.54000","1.91820","834.30035","1.8953"
"11.56000","1.92152","834.54987","1.8984"
"11.58000","1.92488","834.92377","1.9016"
"11.60000","1.92823","835.25342","1.9047"
"11.62000","1.93155","835.65088","1.9078"
"11.64000","1.93490","836.21954","1.9110"
"11.66000","1.93824","836.67657","1.9142"
"11.68000","1.94153","836.92902","1.9173"
"11.70000","1.94484","837.31226","1.9204"
"11.72000","1.94813","837.83789","1.9236"
"11.74000","1.95143","838.05090","1.9268"
"11.76000","1.95480","838.71417","1.9299"
"11.78000","1.95814","839.08130","1.9330"
"11.80000","1.96149","839.20618","1.9362"
"11.82000","1.96487","839.81055","1.9394"
"11.84000","1.96822","840.50671","1.9426"
"11.86000","1.97156","840.76617","1.9457"
"11.88000","1.97491","840.94598","1.9488"
"11.90000","1.97824","841.56964","1.9520"
"11.92000","1.98155","842.03809","1.9551"
"11.94000","1.98488","842.33044","1.9582"
"11.96000","1.98821","842.38788","1.9614"
"11.98000","1.99152","842.82941","1.9645"
"12.00000","1.99486","843.25159","1.9676"
"12.02000","1.99820","843.74976","1.9706"
"12.04000","2.00152","844.29486","1.9737"
"12.06000","2.00484","844.62054","1.9770"
"12.08000","2.00817","845.15179","1.9800"
"12.10000","2.01151","845.67145","1.9831"
"12.12000","2.01487","845.90485","1.9863"
"12.14000","2.01823","846.41016","1.9893"
"12.16000","2.02155","846.86975","1.9924"
"12.18000","2.02487","847.01385","1.9956"
"12.20000","2.02822","847.39056","1.9986"
"12.22000","2.03153","847.80603","2.0018"
"12.24000","2.03483","848.01074","2.0050"
"12.26000","2.03819","848.61786","2.0082"
"12.28000","2.04152","848.98395","2.0114"
"12.30000","2.04483","849.45709","2.0147"
"12.32000","2.04821","849.77972","2.0179"
"12.34000","2.05155","850.27869","2.0210"
"12.36000","2.05484","850.61938","2.0241"
"12.38000","2.05819","850.71735","2.0272"
"12.40000","2.06152","851.11664","2.0303"
"12.42000","2.06483","851.76025","2.0332"
"12.44000","2.06820","852.39001","2.0364"
"12.46000","2.07154","852.81616","2.0395"
"12.48000","2.07483","853.13220","2.0426"
"12.50000","2.07821","853.43951","2.0456"
"12.52000","2.08155","853.82294","2.0489"
"12.54000","2.08482","854.19250","2.0521"
"12.56000","2.08820","854.42511","2.0552"
